Session,Type,Title,Speaker,Institute,Country,Raw_Speaker_Data
Poster Session,poster,"Pion, kaon and (anti-)proton production in pp, p-Pb and Pb-Pb collisions at the highest LHC energies with ALICE","Umaka, Ejiro Naomi",University of Houston (US),United States,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ejiro Naomi', 'last_name': 'Umaka', 'fullName': 'Umaka, Ejiro Naomi', 'id': '4627606', 'affiliation': 'University of Houston (US)', 'emailHash': 'cd8a255ed9ce02ed4ba0f5a29a5f4377', 'db_id': 4627606, 'person_id': 4580792}"
Poster Session,poster,"Production of pions, kaons and protons in p--Pb collisions at $\mathrm{\sqrt{s_{NN}}}$=8.16 TeV with ALICE at LHC","Larionov, Pavel",INFN - LNF,Italy,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Pavel', 'last_name': 'Larionov', 'fullName': 'Larionov, Pavel', 'id': '4554142', 'affiliation': 'INFN - LNF', 'emailHash': '3921b558245c3dbfaa9d9fd64875dc1c', 'db_id': 4554142, 'person_id': 4583400}"
Poster Session,poster,Probing small-x gluons with gamma+hadron correlations in the forward rapidity with the LHCb detector,"Mukherjee, Maitreyee",Central China Normal University  CCNU (CN),China,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Maitreyee', 'last_name': 'Mukherjee', 'fullName': 'Mukherjee, Maitreyee', 'id': '4670058', 'affiliation': 'Central China Normal University  CCNU (CN)', 'emailHash': '9b012a345a24f92cd27d177df00c8e3f', 'db_id': 4670058, 'person_id': 4586165}"
Poster Session,poster,Fixed-target collisions at LHCb,"Garcia Rosales, Felipe Andres",Centre National de la Recherche Scientifique (FR),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Felipe Andres', 'last_name': 'Garcia Rosales', 'fullName': 'Garcia Rosales, Felipe Andres', 'id': '4670057', 'affiliation': 'Centre National de la Recherche Scientifique (FR)', 'emailHash': '2e305f82d58a68005f4ba6a87b831949', 'db_id': 4670057, 'person_id': 4759430}"
Poster Session,poster,Rotation Induced Novel Condensation in a Magnetic Field,"Chen, Hao-Lei",Fudan University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Hao-Lei', 'last_name': 'Chen', 'fullName': 'Chen, Hao-Lei', 'id': '4578904', 'affiliation': 'Fudan University', 'emailHash': 'f4cd0d54706125ded4514ce8f5ea3e9d', 'db_id': 4578904, 'person_id': 4583274}"
Poster Session,poster,Results from open charm production at LHCb in pPb,"Wang, Jianqiao",Tsinghua University (CN),China,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jianqiao', 'last_name': 'Wang', 'fullName': 'Wang, Jianqiao', 'id': '4670059', 'affiliation': 'Tsinghua University (CN)', 'emailHash': 'bc9d6faa526580861e2712d145ccaf81', 'db_id': 4670059, 'person_id': 4759431}"
Poster Session,poster,Charmonia production in pPb collisions at LHCb,"Crkovska, Jana",Los Alamos National Laboratory (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jana', 'last_name': 'Crkovska', 'fullName': 'Crkovska, Jana', 'id': '4670056', 'affiliation': 'Los Alamos National Laboratory (US)', 'emailHash': 'f3e32f91a31514f1348e42d01ae85458', 'db_id': 4670056, 'person_id': 4759429}"
Poster Session,poster,Analytical solutions and attractors of relativistic viscous hydrodynamics for Bjorken flow,"Jaiswal, Sunil",Tata Institute of Fundamental Research,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Sunil', 'last_name': 'Jaiswal', 'fullName': 'Jaiswal, Sunil', 'id': '4578889', 'affiliation': 'Tata Institute of Fundamental Research', 'emailHash': '5a2bb307dbcfa2af8932ddd703a637cf', 'db_id': 4578889, 'person_id': 4583236}"
Poster Session,poster,Production of the higher mass K* (1430) resonance in pp collisions at √ s = 13 TeV,"Das, Prottay",National Institute of Science  Education and Research (IN),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Prottay', 'last_name': 'Das', 'fullName': 'Das, Prottay', 'id': '4554137', 'affiliation': 'National Institute of Science  Education and Research (IN)', 'emailHash': '89c395352b881c1ee9715c23d0746e22', 'db_id': 4554137, 'person_id': 4583216}"
Poster Session,poster,Extracting jet transport coefficient via single hadron and dihadron productions in high-energy heavy-ion collisions,"xie, man",Central China Normal University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'man', 'last_name': 'xie', 'fullName': 'xie, man', 'id': '4578867', 'affiliation': 'Central China Normal University', 'emailHash': '19c4193e31344a129d6eb643a763cf3d', 'db_id': 4578867, 'person_id': 4583180}"
Poster Session,poster,Azimuthal anisotropy correlations and fluctuations in PbPb collisions at the LHC energies from HYDJET++ and AMPT model,"Milosevic, Jovan","Vinca Institute of Nuclear Sciences, University of Belgrade, Mike Petrovica Alasa 12-14, 11351 Vinca, Belgrade, Serbia",UK,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jovan', 'last_name': 'Milosevic', 'fullName': 'Milosevic, Jovan', 'id': '4578855', 'affiliation': 'Vinca Institute of Nuclear Sciences, University of Belgrade, Mike Petrovica Alasa 12-14, 11351 Vinca, Belgrade, Serbia', 'emailHash': '3f4334de99424f79878cdfe827214e38', 'db_id': 4578855, 'person_id': 4583040}"
Poster Session,poster,Causality and dissipation in relativistic polarizeable fluids,"Montengro, David","Instituto de F ́ısica Te ́orica (IFT/UNESP), UNESP - S ̃ao Pau lo State University",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'David', 'last_name': 'Montengro', 'fullName': 'Montengro, David', 'id': '4554101', 'affiliation': 'Instituto de F ́ısica Te ́orica (IFT/UNESP), UNESP - S ̃ao Pau lo State University', 'emailHash': '33184f956ad31ec9d2ea98fa13cf17d1', 'db_id': 4554101, 'person_id': 4582797}"
Poster Session,poster,Non-zero chiral and isospin imbalance in QCD phase diagram: dualities in effective models and lattice QCD,"Zhokhov, Roman",IHEP,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Roman', 'last_name': 'Zhokhov', 'fullName': 'Zhokhov, Roman', 'id': '4578846', 'affiliation': 'IHEP', 'emailHash': 'bc2f14c5974c46598e36b6a7155401cc', 'db_id': 4578846, 'person_id': 4582648}"
Poster Session,poster,Symmetries in the QGP - the case of the #eta′,"Lombardo, Maria Paola",INFN,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Maria Paola', 'last_name': 'Lombardo', 'fullName': 'Lombardo, Maria Paola', 'id': '4578843', 'affiliation': 'INFN', 'emailHash': '40a95d112ad2307b358fc4ef55550bc9', 'db_id': 4578843, 'person_id': 4582444}"
Poster Session,poster,D-meson production in Pb--Pb collisions with ALICE at the LHC,"Trogolo, Stefano","Universita e INFN, Padova (IT)",Italy,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Stefano', 'last_name': 'Trogolo', 'fullName': 'Trogolo, Stefano', 'id': '4627481', 'affiliation': 'Universita e INFN, Padova (IT)', 'emailHash': '8a23de6c26be5b82fa62cd582becd8bb', 'db_id': 4627481, 'person_id': 4721482}"
Poster Session,poster,Recent measurements of hadronic resonances in small systems at ALICE,"Song, Jihye",University of Houston (US),KR,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jihye', 'last_name': 'Song', 'fullName': 'Song, Jihye', 'id': '4627465', 'affiliation': 'University of Houston (US)', 'emailHash': '987da109f473d66cb09a9a5267da6d56', 'db_id': 4627465, 'person_id': 4721466}"
Poster Session,poster,Studying strangeness enhancement in small systems through $\Xi-$hadron correlations using the ALICE detector,"Adolfsson, Jonatan",Lund University (SE),SE,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jonatan', 'last_name': 'Adolfsson', 'fullName': 'Adolfsson, Jonatan', 'id': '4554401', 'affiliation': 'Lund University (SE)', 'emailHash': '8b8964e03e818791c284cf57d90cc7b1', 'db_id': 4554401, 'person_id': 4582058}"
Poster Session,poster,D + meson production as a function of charged- particle multiplicity in pp collisions at √s =13 TeV with ALICE,"Singh, Randhir",University of Jammu (IN),India,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Randhir', 'last_name': 'Singh', 'fullName': 'Singh, Randhir', 'id': '4554407', 'affiliation': 'University of Jammu (IN)', 'emailHash': 'db02f106a62cd0c47c99d1647a3b0a09', 'db_id': 4554407, 'person_id': 4581601}"
Poster Session,poster,Hadronic resonance production in asymmetric collisions with ALICE at the LHC,"Mallick, Dukhishyam",National Institute of Science  Education and Research (IN),India,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Dukhishyam', 'last_name': 'Mallick', 'fullName': 'Mallick, Dukhishyam', 'id': '4554468', 'affiliation': 'National Institute of Science  Education and Research (IN)', 'emailHash': '7f415e9dbbe7c4b124722c8d79ab16d3', 'db_id': 4554468, 'person_id': 4581523}"
Poster Session,poster,Bottomonium production in p+p and Pb+Pb collisions with ATLAS,"Lee, Songkyo",Iowa State University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Songkyo', 'last_name': 'Lee', 'fullName': 'Lee, Songkyo', 'id': '4690137', 'affiliation': 'Iowa State University (US)', 'emailHash': '87ab725fa74470ce1f518cf06d321dec', 'db_id': 4690137, 'person_id': 4704736}"
Poster Session,poster,Suppression of elliptic flow without viscosity,"Molnar, Denes",Purdue University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Denes', 'last_name': 'Molnar', 'fullName': 'Molnar, Denes', 'id': '4579000', 'affiliation': 'Purdue University', 'emailHash': '2499fb643638c071cf30c16e8ec80df3', 'db_id': 4579000, 'person_id': 4585472}"
Poster Session,poster,Reconstruction of neutral mesons in heavy ion collisions using the conversion method with HADES and CBM*,"Kres, Ievgenii",University of Wuppertal,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ievgenii', 'last_name': 'Kres', 'fullName': 'Kres, Ievgenii', 'id': '4554297', 'affiliation': 'University of Wuppertal', 'emailHash': '61a2484409c0dc268639791a31f25127', 'db_id': 4554297, 'person_id': 4588510}"
Poster Session,poster,MC study of the reconstruction of $\pi^0$ in MPD/ECal,"Huang, Yan",Tsinghua University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yan', 'last_name': 'Huang', 'fullName': 'Huang, Yan', 'id': '4578996', 'affiliation': 'Tsinghua University', 'emailHash': '36f67b2b48ae8de490c6f86d97292071', 'db_id': 4578996, 'person_id': 4588515}"
Poster Session,poster,Can jet quenching constrain the evolution history of parton showers?,"Takács, Ádám",Wigner Research Centre for Physics,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ádám', 'last_name': 'Takács', 'fullName': 'Takács, Ádám', 'id': '4578994', 'affiliation': 'Wigner Research Centre for Physics', 'emailHash': 'd2244147a0c8912d49ddfba7ccf5c18a', 'db_id': 4578994, 'person_id': 4586298}"
Poster Session,poster,Bottomonia Suppression in Heavy-Ion Collisions from AdS/CFT,"Barnard, Nadia",University of Cape Town,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Nadia', 'last_name': 'Barnard', 'fullName': 'Barnard, Nadia', 'id': '4578992', 'affiliation': 'University of Cape Town', 'emailHash': 'af0e40b5b3896be5a6b98c6445866bd2', 'db_id': 4578992, 'person_id': 4588710}"
Poster Session,poster,A MAPS based Inner Tracking System of the Multi-Purpose Detector at the  NICA collider,"Murin, Yuri","JINR, Dubna",Russia,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yuri', 'last_name': 'Murin', 'fullName': 'Murin, Yuri', 'id': '4554284', 'affiliation': 'JINR, Dubna', 'emailHash': '6166e2e15b3a4bce3db68c63fdccee90', 'db_id': 4554284, 'person_id': 4588857}"
Poster Session,poster,A Comprehensive Study of Bottomonium Production in Heavy-ion Collision,"Hatwar, Nikhil","Birla Institute of Technology and Sciences, Pilani campus",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Nikhil', 'last_name': 'Hatwar', 'fullName': 'Hatwar, Nikhil', 'id': '4554279', 'affiliation': 'Birla Institute of Technology and Sciences, Pilani campus', 'emailHash': 'b539836b839b2cf5c069016c0d378f3d', 'db_id': 4554279, 'person_id': 4588946}"
Poster Session,poster,Pre-hydrodynamic evolution and its signatures in final-state observables,"Hippert Teixeira, Mauricio",Universidade de São Paulo,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Mauricio', 'last_name': 'Hippert Teixeira', 'fullName': 'Hippert Teixeira, Mauricio', 'id': '4578972', 'affiliation': 'Universidade de São Paulo', 'emailHash': '22b7a8899e5b8f2b4152e676a052d67a', 'db_id': 4578972, 'person_id': 4585235}"
Poster Session,poster,Passive Gating Grid Studies for a Time Projection Chamber,"Garg, Prakhar",Stony Brook University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Prakhar', 'last_name': 'Garg', 'fullName': 'Garg, Prakhar', 'id': '4659062', 'affiliation': 'Stony Brook University', 'emailHash': '5fc5f7e98d895de63933f6828cc14774', 'db_id': 4659062, 'person_id': 4589383}"
Poster Session,poster,Meson masses in external magnetic fields from Lattice QCD,"Wang, Xiao-Dan",CCNU,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Xiao-Dan', 'last_name': 'Wang', 'fullName': 'Wang, Xiao-Dan', 'id': '4579035', 'affiliation': 'CCNU', 'emailHash': '0570b89091a78a7e9f9de1ee619540c0', 'db_id': 4579035, 'person_id': 4595209}"
Poster Session,poster,b-jet quenching in Pb+Pb collisions measured by the ATLAS detector,ATLAS Collaboration,Unknown,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': '', 'last_name': 'ATLAS Collaboration', 'fullName': 'ATLAS Collaboration', 'id': '4554410', 'affiliation': '', 'emailHash': None, 'db_id': 4554410, 'person_id': 4581512}"
Poster Session,poster,Studies of large-$R$ jets and their substructure in Pb+Pb and $pp$ collisions with ATLAS,ATLAS Collaboration,Unknown,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': '', 'last_name': 'ATLAS Collaboration', 'fullName': 'ATLAS Collaboration', 'id': '4554408', 'affiliation': '', 'emailHash': None, 'db_id': 4554408, 'person_id': 4581502}"
Poster Session,poster,Net-lambda fluctuations in Pb-Pb collisions at 5.02 TeV in ALICE at the LHC,"Umaka, Ejiro Naomi",University of Houston (US),United States,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ejiro Naomi', 'last_name': 'Umaka', 'fullName': 'Umaka, Ejiro Naomi', 'id': '4554364', 'affiliation': 'University of Houston (US)', 'emailHash': 'cd8a255ed9ce02ed4ba0f5a29a5f4377', 'db_id': 4554364, 'person_id': 4580792}"
Poster Session,poster,Electroweak boson and forward jet probes of the initial state in Pb+Pb and p+Pb collisions with ATLAS,ATLAS Collaboration,Unknown,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': '', 'last_name': 'ATLAS Collaboration', 'fullName': 'ATLAS Collaboration', 'id': '4592491', 'affiliation': '', 'emailHash': None, 'db_id': 4592491, 'person_id': 4581481}"
Poster Session,poster,Electromagnetic ﬁeld from asymmetric to symmetric heavy-ion collisions at 200 GeV/c,"cheng, yilin",Shanghai Institude of Applied Physics,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'yilin', 'last_name': 'cheng', 'fullName': 'cheng, yilin', 'id': '4554402', 'affiliation': '', 'emailHash': '0aa75bfb61f246cf240bb62b2c971268', 'db_id': 4554402, 'person_id': 4581322}"
Poster Session,poster,Bulk properties of QCD matter using S-matrix based hadron resonance gas model,"Dash, Ashutosh",Goethe University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ashutosh', 'last_name': 'Dash', 'fullName': 'Dash, Ashutosh', 'id': '4578791', 'affiliation': '', 'emailHash': '0813592e6b5008da278c6d50f5d84bee', 'db_id': 4578791, 'person_id': 4581278}"
Poster Session,poster,Parametrized equation of state with critical point and first-order phase transition,"Yoshida, Yuto",Sophia University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yuto', 'last_name': 'Yoshida', 'fullName': 'Yoshida, Yuto', 'id': '4554393', 'affiliation': 'Sophia University', 'emailHash': 'daa8cdc690bfe53de02d281cdd2d4ab6', 'db_id': 4554393, 'person_id': 4581191}"
Poster Session,poster,Effects of hydrodynamic fluctuations on azimuthal flow in ultra-central heavy-ion collisions,"KUROKI, KENSHI",Sophia University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'KENSHI', 'last_name': 'KUROKI', 'fullName': 'KUROKI, KENSHI', 'id': '4554390', 'affiliation': 'Sophia University', 'emailHash': 'eee09db697f9605a4c234b6cd79d9495', 'db_id': 4554390, 'person_id': 4581190}"
Poster Session,poster,J/ψ production as a function of charged-particle multiplicity in pp collisions at √s = 13 TeV at forward rapidity with ALICE at the LHC,"Thakur, Dhananjaya",Indian Institute of Technology  Indore (IN),India,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Dhananjaya', 'last_name': 'Thakur', 'fullName': 'Thakur, Dhananjaya', 'id': '4554355', 'affiliation': 'Indian Institute of Technology  Indore (IN)', 'emailHash': 'f29307fce2f5a188647ae329dd256867', 'db_id': 4554355, 'person_id': 4578193}"
Poster Session,poster,[Poster] Using Ξ(1820) baryons to test for parity doubling at ALICE,"Myers, Corey James",University of Houston (US),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Corey James', 'last_name': 'Myers', 'fullName': 'Myers, Corey James', 'id': '4554348', 'affiliation': 'University of Houston (US)', 'emailHash': '5584a5b83369087dcf049f012194da2a', 'db_id': 4554348, 'person_id': 4580594}"
Poster Session,poster,$\it{R}_{\rm{AA}}$ of electrons from beauty-hadron decays in Pb-Pb collisions at 5.02 TeV with ALICE,"Park, Jonghan",Inha University (KR),KR,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jonghan', 'last_name': 'Park', 'fullName': 'Park, Jonghan', 'id': '4554316', 'affiliation': 'Inha University (KR)', 'emailHash': 'b72932aa766a6f2d3a02222d8a467bc2', 'db_id': 4554316, 'person_id': 4580374}"
Poster Session,poster,Initial Conditions of Conserved Charges in Heavy-Ion Collisions,"Sievert, Matthew",Rutgers University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Matthew', 'last_name': 'Sievert', 'fullName': 'Sievert, Matthew', 'id': '4578785', 'affiliation': 'Rutgers University', 'emailHash': '0ffe28ad7151de888868774961652d85', 'db_id': 4578785, 'person_id': 4574292}"
Poster Session,poster,Flow harmonic power spectrum with ALICE at LHC,"Kim, Dong Jo",University of Jyvaskyla (FI),FI,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Dong Jo', 'last_name': 'Kim', 'fullName': 'Kim, Dong Jo', 'id': '4554313', 'affiliation': 'University of Jyvaskyla (FI)', 'emailHash': 'e2b28c57bef49178dec87e5d78c08369', 'db_id': 4554313, 'person_id': 4580196}"
Poster Session,poster,Charged-particle multiplicity dependence of $\rm K^{*}(892)^{\rm \pm}$ resonance production in pp collisions at $\sqrt{\rm s}$ = 13 TeV with ALICE,"Pistone, Daniele","Universita e INFN, Catania (IT)",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Daniele', 'last_name': 'Pistone', 'fullName': 'Pistone, Daniele', 'id': '4554282', 'affiliation': 'Universita e INFN, Catania (IT)', 'emailHash': 'd2cdde2110e60bb8d53afbf1f69339a9', 'db_id': 4554282, 'person_id': 4580020}"
Poster Session,poster,"Inclusive diffractive heavy quarkonium photoproduction in pp, pA and AA collisions","Cai, Yanbing",GuiZhou University of Finance and Economics,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yanbing', 'last_name': 'Cai', 'fullName': 'Cai, Yanbing', 'id': '4554243', 'affiliation': '', 'emailHash': 'a2fc44adaaac0ad12e1cda708a4970e2', 'db_id': 4554243, 'person_id': 4574281}"
Poster Session,poster,Measurements of charge-dependent correlations in Xe-Xe collisions with ALICE,"Danu, Andrea",Institute of Space Science (RO),RO,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Andrea', 'last_name': 'Danu', 'fullName': 'Danu, Andrea', 'id': '4554241', 'affiliation': 'Institute of Space Science (RO)', 'emailHash': '7a00028ebbb59683a1fca8be586cdc6d', 'db_id': 4554241, 'person_id': 4579539}"
Poster Session,poster,Using Event Shape Engineering to study anisotropic flow of inclusive and identified particles in Pb-Pb collisions with ALICE,"Ristea, Catalin",Institute of Space Science (RO),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Catalin', 'last_name': 'Ristea', 'fullName': 'Ristea, Catalin', 'id': '4554233', 'affiliation': 'Institute of Space Science (RO)', 'emailHash': '86230a0ad1039d7c9596134b5a9b59a6', 'db_id': 4554233, 'person_id': 4579538}"
Poster Session,poster,Gluon emission from heavy quarks in dense nuclear medium,"Zhang, Le",Hubei Normal University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Le', 'last_name': 'Zhang', 'fullName': 'Zhang, Le', 'id': '4578761', 'affiliation': 'Hubei Normal University', 'emailHash': 'b6d6f1aea5cf1a4d6d9d4cfc86bfb810', 'db_id': 4578761, 'person_id': 4579359}"
Poster Session,poster,Understanding Baryon Stopping at the Beam Energy Scan within a Hadron-String Approach (SMASH),"Mohs, Justin","FIAS, GSI, Frankfurt University",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Justin', 'last_name': 'Mohs', 'fullName': 'Mohs, Justin', 'id': '4578743', 'affiliation': '', 'emailHash': 'e6cf3d9d750e10b0ab755a171ad1b4ab', 'db_id': 4578743, 'person_id': 4579228}"
Poster Session,poster,Insight into Multiplicity Dependence of Strangeness and Resonance Production from Small to Large System with ALICE at the LHC,"Khuntia, Arvind",Indian Institute of Technology  Indore (IN),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Arvind', 'last_name': 'Khuntia', 'fullName': 'Khuntia, Arvind', 'id': '4554220', 'affiliation': 'Indian Institute of Technology  Indore (IN)', 'emailHash': 'c335c291a78ee7431900f0a84a17ffaf', 'db_id': 4554220, 'person_id': 4578034}"
Poster Session,poster,System size and flavor dependence of chemical freeze-out in relativistic particle collisions from RHIC-BES to LHC energies,"Flor, Fernando Antonio",University of Houston (US),United States,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Fernando Antonio', 'last_name': 'Flor', 'fullName': 'Flor, Fernando Antonio', 'id': '4578736', 'affiliation': 'University of Houston (US)', 'emailHash': '6cf906e5cbbf3c61b882a2a27aa65826', 'db_id': 4578736, 'person_id': 4578889}"
Poster Session,poster,Investigating the non-flow effect in proton+proton collisions from two-particle correlation using PYTHIA8,"Thakur, Dhananjaya",Indian Institute of Technology  Indore (IN),India,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Dhananjaya', 'last_name': 'Thakur', 'fullName': 'Thakur, Dhananjaya', 'id': '4578728', 'affiliation': 'Indian Institute of Technology  Indore (IN)', 'emailHash': 'f29307fce2f5a188647ae329dd256867', 'db_id': 4578728, 'person_id': 4578193}"
Poster Session,poster,"Comparison of  Chemical freeze-out parameters in p+p, p+Pb, Xe+Xe and Pb+Pb collisions at LHC energies","Khuntia, Arvind",Indian Institute of Technology  Indore (IN),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Arvind', 'last_name': 'Khuntia', 'fullName': 'Khuntia, Arvind', 'id': '4578717', 'affiliation': 'Indian Institute of Technology  Indore (IN)', 'emailHash': 'c335c291a78ee7431900f0a84a17ffaf', 'db_id': 4578717, 'person_id': 4578034}"
Poster Session,poster,Equation of State for BES with EPOS model,"Stefaniak, Maria",Warsaw University of Technology,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Maria', 'last_name': 'Stefaniak', 'fullName': 'Stefaniak, Maria', 'id': '4578708', 'affiliation': 'Warsaw University of Technology', 'emailHash': '784066dac7593c1b4fb38f29a1d20dab', 'db_id': 4578708, 'person_id': 4578002}"
Poster Session,poster,Universal features of the medium-induced gluon cascade and jet quenching in expanding media,"Adhya, Souvik Priyam","Institute of Particle and Nuclear Physics Faculty of Mathematics and Physics, Charles University",UK,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Souvik Priyam', 'last_name': 'Adhya', 'fullName': 'Adhya, Souvik Priyam', 'id': '4578705', 'affiliation': 'Institute of Particle and Nuclear Physics Faculty of Mathematics and Physics, Charles University', 'emailHash': '0425552c68d9fe901e30a9b57b347bf7', 'db_id': 4578705, 'person_id': 4577898}"
Poster Session,poster,Studying the phi meson in nuclear matter by simulating low energy pA reactions,"Gubler, Philipp",JAEA,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Philipp', 'last_name': 'Gubler', 'fullName': 'Gubler, Philipp', 'id': '4578685', 'affiliation': 'JAEA', 'emailHash': '8a0f99a4851afb357bf18f0e08893cb8', 'db_id': 4578685, 'person_id': 4577332}"
Poster Session,poster,Probe Chiral Magnetic Effect with Signed Balance Function,"Tang, Aihong",Brookhaven National Laboratory,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Aihong', 'last_name': 'Tang', 'fullName': 'Tang, Aihong', 'id': '4578684', 'affiliation': 'Brookhaven National Laboratory', 'emailHash': '96234423491c977102f92c87b72a7f0d', 'db_id': 4578684, 'person_id': 4576918}"
Poster Session,poster,Non-Gaussian sources and the shape of the correlation function,"Cimerman, Jakub","Faculty of Nuclear Sciences and Physical Engineering, Czech Technical University",UK,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jakub', 'last_name': 'Cimerman', 'fullName': 'Cimerman, Jakub', 'id': '4578680', 'affiliation': 'Faculty of Nuclear Sciences and Physical Engineering, Czech Technical University', 'emailHash': '90993928350c98c704d2892ba3880993', 'db_id': 4578680, 'person_id': 4575302}"
